re im logn
0.594000 -1.381250 0.00000
0.630000 -1.381250 0.00000
0.666000 -1.381250 0.00000
0.702000 -1.381250 0.00000
0.738000 -1.381250 0.00000
0.774000 -1.381250 0.00000
0.810000 -1.381250 0.00000
0.846000 -1.381250 0.00000
0.882000 -1.381250 0.00000
0.918000 -1.381250 0.00000
0.954000 -1.381250 0.00000
0.990000 -1.381250 0.00000
1.026000 -1.381250 0.00000
1.062000 -1.381250 0.00000
1.098000 -1.381250 0.00000
1.134000 -1.381250 0.00000
1.170000 -1.381250 0.00000
1.206000 -1.381250 0.00000
1.242000 -1.381250 0.00000
1.278000 -1.381250 0.00000
1.314000 -1.381250 0.00000
1.350000 -1.381250 0.00000
1.386000 -1.381250 0.00000
1.422000 -1.381250 0.00000
1.458000 -1.381250 0.00000
1.494000 -1.381250 0.00000
1.530000 -1.381250 0.00000
1.566000 -1.381250 0.00000
1.602000 -1.381250 0.00000
1.638000 -1.381250 0.00000
1.674000 -1.381250 0.00000
1.710000 -1.381250 0.00000
1.746000 -1.381250 0.00000
1.782000 -1.381250 0.00000
1.818000 -1.381250 0.00000
1.854000 -1.381250 0.00000
1.890000 -1.381250 0.00000
1.926000 -1.381250 0.00000
1.962000 -1.381250 0.00000
1.998000 -1.381250 0.00000
2.034000 -1.381250 0.00000
2.070000 -1.381250 0.00000
2.106000 -1.381250 0.00000
2.142000 -1.381250 0.00000
2.178000 -1.381250 0.00000
2.214000 -1.381250 0.00000
2.250000 -1.381250 0.00000
2.286000 -1.381250 0.00000
2.322000 -1.381250 0.00000
2.358000 -1.381250 0.00000
2.394000 -1.381250 0.00000
2.430000 -1.381250 0.00000
2.466000 -1.381250 0.00000
2.502000 -1.381250 0.00000
2.538000 -1.381250 0.60206
2.574000 -1.381250 0.00000
2.610000 -1.381250 0.47712
2.646000 -1.381250 0.00000
2.682000 -1.381250 0.00000
2.718000 -1.381250 0.00000
2.754000 -1.381250 0.00000
2.790000 -1.381250 0.00000
2.826000 -1.381250 0.00000
2.862000 -1.381250 0.00000
2.898000 -1.381250 0.00000
2.934000 -1.381250 0.00000
2.970000 -1.381250 0.00000
3.006000 -1.381250 0.00000
3.042000 -1.381250 0.00000
3.078000 -1.381250 0.00000
3.114000 -1.381250 0.00000
3.150000 -1.381250 0.00000
3.186000 -1.381250 0.00000
3.222000 -1.381250 0.00000
3.258000 -1.381250 0.00000
3.294000 -1.381250 0.00000
3.330000 -1.381250 1.00000
3.366000 -1.381250 0.00000
3.402000 -1.381250 0.00000
3.438000 -1.381250 0.00000
3.474000 -1.381250 0.00000
3.510000 -1.381250 0.00000
3.546000 -1.381250 0.00000
3.582000 -1.381250 0.00000
3.618000 -1.381250 0.00000
3.654000 -1.381250 0.00000
3.690000 -1.381250 0.00000
3.726000 -1.381250 0.00000
3.762000 -1.381250 0.00000
3.798000 -1.381250 0.00000
3.834000 -1.381250 0.00000
3.870000 -1.381250 0.00000
3.906000 -1.381250 0.00000
3.942000 -1.381250 0.00000
3.978000 -1.381250 0.00000
4.014000 -1.381250 0.00000
4.050000 -1.381250 0.00000
4.086000 -1.381250 0.00000
4.122000 -1.381250 0.00000
4.158000 -1.381250 0.00000
4.194000 -1.381250 0.00000
4.230000 -1.381250 0.00000
4.266000 -1.381250 0.00000
4.302000 -1.381250 0.00000
4.338000 -1.381250 0.00000
4.374000 -1.381250 0.00000
4.410000 -1.381250 0.00000
4.446000 -1.381250 0.00000
4.482000 -1.381250 0.00000
4.518000 -1.381250 0.00000
4.554000 -1.381250 0.00000
4.590000 -1.381250 0.00000
4.626000 -1.381250 0.00000
4.662000 -1.381250 0.00000
4.698000 -1.381250 0.00000
4.734000 -1.381250 0.00000
4.770000 -1.381250 0.00000
4.806000 -1.381250 0.00000
4.842000 -1.381250 0.00000
4.878000 -1.381250 0.00000
4.914000 -1.381250 0.00000
4.950000 -1.381250 0.00000
4.986000 -1.381250 0.00000
5.022000 -1.381250 0.00000
5.058000 -1.381250 0.00000
5.094000 -1.381250 0.00000
5.130000 -1.381250 0.00000
5.166000 -1.381250 0.00000
5.202000 -1.381250 0.00000
5.238000 -1.381250 0.00000
5.274000 -1.381250 0.00000
5.310000 -1.381250 0.00000
5.346000 -1.381250 0.00000
5.382000 -1.381250 0.00000
0.018000 -1.350893 0.00000
0.054000 -1.350893 0.00000
0.090000 -1.350893 0.00000
0.126000 -1.350893 0.00000
0.162000 -1.350893 0.00000
0.198000 -1.350893 0.00000
0.234000 -1.350893 0.00000
0.270000 -1.350893 0.00000
0.306000 -1.350893 0.00000
0.342000 -1.350893 0.00000
0.378000 -1.350893 0.00000
0.414000 -1.350893 0.00000
0.450000 -1.350893 0.00000
0.486000 -1.350893 0.00000
0.522000 -1.350893 0.00000
0.558000 -1.350893 0.00000
0.594000 -1.350893 0.00000
0.630000 -1.350893 0.00000
0.666000 -1.350893 0.00000
0.702000 -1.350893 0.00000
0.738000 -1.350893 0.00000
0.774000 -1.350893 0.00000
0.810000 -1.350893 0.00000
0.846000 -1.350893 0.00000
0.882000 -1.350893 0.00000
0.918000 -1.350893 0.00000
0.954000 -1.350893 0.00000
0.990000 -1.350893 0.00000
1.026000 -1.350893 0.00000
1.062000 -1.350893 0.00000
1.098000 -1.350893 0.00000
1.134000 -1.350893 0.00000
1.170000 -1.350893 0.00000
1.206000 -1.350893 0.00000
1.242000 -1.350893 0.00000
1.278000 -1.350893 0.00000
1.314000 -1.350893 0.00000
1.350000 -1.350893 0.00000
1.386000 -1.350893 0.00000
1.422000 -1.350893 0.00000
1.458000 -1.350893 0.00000
1.494000 -1.350893 0.00000
1.530000 -1.350893 0.00000
1.566000 -1.350893 0.00000
1.602000 -1.350893 0.00000
1.638000 -1.350893 0.00000
1.674000 -1.350893 0.00000
1.710000 -1.350893 0.00000
1.746000 -1.350893 0.00000
1.782000 -1.350893 0.00000
1.818000 -1.350893 0.00000
1.854000 -1.350893 0.00000
1.890000 -1.350893 0.00000
1.926000 -1.350893 0.00000
1.962000 -1.350893 0.00000
1.998000 -1.350893 0.00000
2.034000 -1.350893 0.00000
2.070000 -1.350893 0.00000
2.106000 -1.350893 0.00000
2.142000 -1.350893 0.00000
2.178000 -1.350893 0.00000
2.214000 -1.350893 0.00000
2.250000 -1.350893 0.00000
2.286000 -1.350893 0.00000
2.322000 -1.350893 0.00000
2.358000 -1.350893 0.00000
2.394000 -1.350893 0.00000
2.430000 -1.350893 0.00000
2.466000 -1.350893 0.00000
2.502000 -1.350893 0.00000
2.538000 -1.350893 0.00000
2.574000 -1.350893 0.69897
2.610000 -1.350893 0.69897
2.646000 -1.350893 0.30103
2.682000 -1.350893 0.00000
2.718000 -1.350893 0.00000
2.754000 -1.350893 0.00000
2.790000 -1.350893 0.00000
2.826000 -1.350893 0.00000
2.862000 -1.350893 0.00000
2.898000 -1.350893 0.00000
2.934000 -1.350893 0.00000
2.970000 -1.350893 0.00000
3.006000 -1.350893 0.00000
3.042000 -1.350893 0.00000
3.078000 -1.350893 0.00000
3.114000 -1.350893 0.00000
3.150000 -1.350893 0.00000
3.186000 -1.350893 0.00000
3.222000 -1.350893 0.00000
3.258000 -1.350893 0.00000
3.294000 -1.350893 0.00000
3.330000 -1.350893 0.00000
3.366000 -1.350893 0.00000
3.402000 -1.350893 0.00000
3.438000 -1.350893 0.00000
3.474000 -1.350893 0.00000
3.510000 -1.350893 0.00000
3.546000 -1.350893 0.00000
3.582000 -1.350893 0.00000
3.618000 -1.350893 0.00000
3.654000 -1.350893 0.00000
3.690000 -1.350893 0.00000
3.726000 -1.350893 0.00000
3.762000 -1.350893 0.00000
3.798000 -1.350893 0.00000
3.834000 -1.350893 0.00000
3.870000 -1.350893 0.00000
3.906000 -1.350893 0.00000
3.942000 -1.350893 0.00000
3.978000 -1.350893 0.00000
4.014000 -1.350893 0.00000
4.050000 -1.350893 0.00000
4.086000 -1.350893 0.00000
4.122000 -1.350893 0.00000
4.158000 -1.350893 0.00000
4.194000 -1.350893 0.00000
4.230000 -1.350893 0.00000
4.266000 -1.350893 0.00000
4.302000 -1.350893 0.00000
4.338000 -1.350893 0.00000
4.374000 -1.350893 0.00000
4.410000 -1.350893 0.00000
4.446000 -1.350893 0.00000
4.482000 -1.350893 0.00000
4.518000 -1.350893 0.00000
4.554000 -1.350893 0.00000
4.590000 -1.350893 0.00000
4.626000 -1.350893 0.00000
4.662000 -1.350893 0.00000
4.698000 -1.350893 0.00000
4.734000 -1.350893 0.00000
4.770000 -1.350893 0.00000
4.806000 -1.350893 0.00000
4.842000 -1.350893 0.00000
4.878000 -1.350893 0.00000
4.914000 -1.350893 0.00000
4.950000 -1.350893 0.00000
4.986000 -1.350893 0.00000
5.022000 -1.350893 0.00000
5.058000 -1.350893 0.00000
5.094000 -1.350893 0.00000
5.130000 -1.350893 0.00000
5.166000 -1.350893 0.00000
5.202000 -1.350893 0.00000
5.238000 -1.350893 0.00000
5.274000 -1.350893 0.00000
5.310000 -1.350893 0.00000
5.346000 -1.350893 0.00000
5.382000 -1.350893 0.00000
0.018000 -1.320536 0.00000
0.054000 -1.320536 0.00000
0.090000 -1.320536 0.00000
0.126000 -1.320536 0.00000
0.162000 -1.320536 0.00000
0.198000 -1.320536 0.00000
0.234000 -1.320536 0.00000
0.270000 -1.320536 0.00000
0.306000 -1.320536 0.00000
0.342000 -1.320536 0.00000
0.378000 -1.320536 1.50515
0.414000 -1.320536 0.00000
0.450000 -1.320536 0.00000
0.486000 -1.320536 0.00000
0.522000 -1.320536 0.00000
0.558000 -1.320536 0.00000
0.594000 -1.320536 0.00000
0.630000 -1.320536 0.00000
0.666000 -1.320536 0.00000
0.702000 -1.320536 0.00000
0.738000 -1.320536 0.00000
0.774000 -1.320536 0.00000
0.810000 -1.320536 0.00000
0.846000 -1.320536 0.00000
0.882000 -1.320536 0.00000
0.918000 -1.320536 0.00000
0.954000 -1.320536 0.00000
0.990000 -1.320536 0.00000
1.026000 -1.320536 0.00000
1.062000 -1.320536 0.00000
1.098000 -1.320536 0.00000
1.134000 -1.320536 0.00000
1.170000 -1.320536 0.00000
1.206000 -1.320536 0.00000
1.242000 -1.320536 0.00000
1.278000 -1.320536 0.00000
1.314000 -1.320536 0.00000
1.350000 -1.320536 0.00000
1.386000 -1.320536 0.00000
1.422000 -1.320536 0.00000
1.458000 -1.320536 0.00000
1.494000 -1.320536 0.00000
1.530000 -1.320536 0.00000
1.566000 -1.320536 0.00000
1.602000 -1.320536 0.00000
1.638000 -1.320536 0.00000
1.674000 -1.320536 0.00000
1.710000 -1.320536 0.00000
1.746000 -1.320536 0.00000
1.782000 -1.320536 0.00000
1.818000 -1.320536 0.00000
1.854000 -1.320536 0.00000
1.890000 -1.320536 0.00000
1.926000 -1.320536 0.00000
1.962000 -1.320536 0.00000
1.998000 -1.320536 0.00000
2.034000 -1.320536 0.00000
2.070000 -1.320536 0.00000
2.106000 -1.320536 0.00000
2.142000 -1.320536 0.00000
2.178000 -1.320536 0.00000
2.214000 -1.320536 0.00000
2.250000 -1.320536 0.00000
2.286000 -1.320536 0.00000
2.322000 -1.320536 0.00000
2.358000 -1.320536 0.00000
2.394000 -1.320536 0.00000
2.430000 -1.320536 0.00000
2.466000 -1.320536 0.00000
2.502000 -1.320536 0.00000
2.538000 -1.320536 0.00000
2.574000 -1.320536 0.00000
2.610000 -1.320536 0.00000
2.646000 -1.320536 0.00000
2.682000 -1.320536 0.00000
2.718000 -1.320536 0.00000
2.754000 -1.320536 0.00000
2.790000 -1.320536 0.00000
2.826000 -1.320536 0.00000
2.862000 -1.320536 0.00000
2.898000 -1.320536 0.00000
2.934000 -1.320536 0.00000
2.970000 -1.320536 0.00000
3.006000 -1.320536 0.00000
3.042000 -1.320536 0.00000
3.078000 -1.320536 0.00000
3.114000 -1.320536 0.00000
3.150000 -1.320536 0.00000
3.186000 -1.320536 0.00000
3.222000 -1.320536 0.00000
3.258000 -1.320536 0.00000
3.294000 -1.320536 0.00000
3.330000 -1.320536 0.00000
3.366000 -1.320536 0.00000
3.402000 -1.320536 0.00000
3.438000 -1.320536 0.00000
3.474000 -1.320536 0.00000
3.510000 -1.320536 0.00000
3.546000 -1.320536 0.00000
3.582000 -1.320536 0.00000
3.618000 -1.320536 0.00000
3.654000 -1.320536 0.00000
3.690000 -1.320536 0.00000
3.726000 -1.320536 0.00000
3.762000 -1.320536 0.00000
3.798000 -1.320536 0.00000
3.834000 -1.320536 0.00000
3.870000 -1.320536 0.00000
3.906000 -1.320536 0.00000
3.942000 -1.320536 0.00000
3.978000 -1.320536 0.00000
4.014000 -1.320536 0.00000
4.050000 -1.320536 0.00000
4.086000 -1.320536 0.00000
4.122000 -1.320536 0.00000
4.158000 -1.320536 0.00000
4.194000 -1.320536 0.00000
4.230000 -1.320536 0.00000
4.266000 -1.320536 0.00000
4.302000 -1.320536 0.00000
4.338000 -1.320536 0.00000
4.374000 -1.320536 0.00000
4.410000 -1.320536 0.00000
4.446000 -1.320536 0.00000
4.482000 -1.320536 0.00000
4.518000 -1.320536 0.00000
4.554000 -1.320536 0.00000
4.590000 -1.320536 0.00000
4.626000 -1.320536 0.00000
4.662000 -1.320536 0.00000
4.698000 -1.320536 0.00000
4.734000 -1.320536 0.00000
4.770000 -1.320536 0.00000
4.806000 -1.320536 0.00000
4.842000 -1.320536 0.00000
4.878000 -1.320536 0.00000
4.914000 -1.320536 0.00000
4.950000 -1.320536 0.00000
4.986000 -1.320536 0.00000
5.022000 -1.320536 0.00000
5.058000 -1.320536 0.00000
5.094000 -1.320536 0.00000
5.130000 -1.320536 0.00000
5.166000 -1.320536 0.00000
5.202000 -1.320536 0.00000
5.238000 -1.320536 0.00000
5.274000 -1.320536 0.00000
5.310000 -1.320536 0.00000
5.346000 -1.320536 0.00000
5.382000 -1.320536 0.00000
0.018000 -1.290179 0.00000
0.054000 -1.290179 0.00000
0.090000 -1.290179 0.00000
0.126000 -1.290179 0.00000
0.162000 -1.290179 0.00000
0.198000 -1.290179 0.00000
0.234000 -1.290179 0.00000
0.270000 -1.290179 0.00000
0.306000 -1.290179 0.00000
0.342000 -1.290179 1.36173
0.378000 -1.290179 1.78533
0.414000 -1.290179 0.00000
0.450000 -1.290179 0.00000
0.486000 -1.290179 0.00000
0.522000 -1.290179 0.00000
0.558000 -1.290179 0.00000
0.594000 -1.290179 0.00000
0.630000 -1.290179 0.00000
0.666000 -1.290179 0.00000
0.702000 -1.290179 0.00000
0.738000 -1.290179 0.00000
0.774000 -1.290179 0.00000
0.810000 -1.290179 0.00000
0.846000 -1.290179 0.00000
0.882000 -1.290179 0.00000
0.918000 -1.290179 0.00000
0.954000 -1.290179 0.00000
0.990000 -1.290179 0.00000
1.026000 -1.290179 0.00000
1.062000 -1.290179 0.00000
1.098000 -1.290179 0.00000
1.134000 -1.290179 0.00000
1.170000 -1.290179 0.00000
1.206000 -1.290179 0.00000
1.242000 -1.290179 0.00000
1.278000 -1.290179 0.00000
1.314000 -1.290179 0.00000
1.350000 -1.290179 0.00000
1.386000 -1.290179 0.00000
1.422000 -1.290179 0.00000
1.458000 -1.290179 0.00000
1.494000 -1.290179 0.00000
1.530000 -1.290179 0.00000
1.566000 -1.290179 0.00000
1.602000 -1.290179 0.00000
1.638000 -1.290179 0.00000
1.674000 -1.290179 0.00000
1.710000 -1.290179 0.00000
1.746000 -1.290179 0.00000
1.782000 -1.290179 0.00000
1.818000 -1.290179 0.00000
1.854000 -1.290179 0.00000
1.890000 -1.290179 0.00000
1.926000 -1.290179 0.00000
1.962000 -1.290179 0.00000
1.998000 -1.290179 0.00000
2.034000 -1.290179 0.00000
2.070000 -1.290179 0.00000
2.106000 -1.290179 0.00000
2.142000 -1.290179 0.00000
2.178000 -1.290179 0.00000
2.214000 -1.290179 0.00000
2.250000 -1.290179 0.00000
2.286000 -1.290179 0.00000
2.322000 -1.290179 0.00000
2.358000 -1.290179 0.00000
2.394000 -1.290179 0.00000
2.430000 -1.290179 0.00000
2.466000 -1.290179 0.00000
2.502000 -1.290179 0.00000
2.538000 -1.290179 0.00000
2.574000 -1.290179 0.00000
2.610000 -1.290179 0.00000
2.646000 -1.290179 0.00000
2.682000 -1.290179 0.00000
2.718000 -1.290179 0.00000
2.754000 -1.290179 0.00000
2.790000 -1.290179 0.00000
2.826000 -1.290179 0.00000
2.862000 -1.290179 0.00000
2.898000 -1.290179 0.00000
2.934000 -1.290179 0.00000
2.970000 -1.290179 0.00000
3.006000 -1.290179 0.00000
3.042000 -1.290179 0.00000
3.078000 -1.290179 0.00000
3.114000 -1.290179 0.00000
3.150000 -1.290179 0.00000
3.186000 -1.290179 0.00000
3.222000 -1.290179 0.00000
3.258000 -1.290179 0.00000
3.294000 -1.290179 0.00000
3.330000 -1.290179 0.00000
3.366000 -1.290179 0.00000
3.402000 -1.290179 0.00000
3.438000 -1.290179 0.00000
3.474000 -1.290179 0.00000
3.510000 -1.290179 0.00000
3.546000 -1.290179 0.00000
3.582000 -1.290179 0.00000
3.618000 -1.290179 0.00000
3.654000 -1.290179 0.00000
3.690000 -1.290179 0.00000
3.726000 -1.290179 0.00000
3.762000 -1.290179 0.00000
3.798000 -1.290179 0.00000
3.834000 -1.290179 0.00000
3.870000 -1.290179 0.00000
3.906000 -1.290179 0.00000
3.942000 -1.290179 0.00000
3.978000 -1.290179 0.00000
4.014000 -1.290179 0.00000
4.050000 -1.290179 0.00000
4.086000 -1.290179 0.00000
4.122000 -1.290179 0.00000
4.158000 -1.290179 0.00000
4.194000 -1.290179 0.00000
4.230000 -1.290179 0.00000
4.266000 -1.290179 0.00000
4.302000 -1.290179 0.00000
4.338000 -1.290179 0.00000
4.374000 -1.290179 0.00000
4.410000 -1.290179 0.00000
4.446000 -1.290179 0.00000
4.482000 -1.290179 0.00000
4.518000 -1.290179 0.00000
4.554000 -1.290179 0.00000
4.590000 -1.290179 0.00000
4.626000 -1.290179 0.00000
4.662000 -1.290179 0.00000
4.698000 -1.290179 0.00000
4.734000 -1.290179 0.00000
4.770000 -1.290179 0.00000
4.806000 -1.290179 0.00000
4.842000 -1.290179 0.00000
4.878000 -1.290179 0.00000
4.914000 -1.290179 0.00000
4.950000 -1.290179 0.00000
4.986000 -1.290179 0.00000
5.022000 -1.290179 0.00000
5.058000 -1.290179 0.00000
5.094000 -1.290179 0.00000
5.130000 -1.290179 0.00000
5.166000 -1.290179 0.00000
5.202000 -1.290179 0.00000
5.238000 -1.290179 0.00000
5.274000 -1.290179 0.00000
5.310000 -1.290179 0.00000
5.346000 -1.290179 0.00000
5.382000 -1.290179 0.00000
0.018000 -1.259821 0.00000
0.054000 -1.259821 0.00000
0.090000 -1.259821 0.00000
0.126000 -1.259821 0.00000
0.162000 -1.259821 0.00000
0.198000 -1.259821 0.00000
0.234000 -1.259821 0.00000
0.270000 -1.259821 0.00000
0.306000 -1.259821 0.00000
0.342000 -1.259821 1.43136
0.378000 -1.259821 1.69020
0.414000 -1.259821 0.00000
0.450000 -1.259821 0.00000
0.486000 -1.259821 0.00000
0.522000 -1.259821 0.00000
0.558000 -1.259821 0.00000
0.594000 -1.259821 0.00000
0.630000 -1.259821 0.00000
0.666000 -1.259821 0.00000
0.702000 -1.259821 0.00000
0.738000 -1.259821 0.00000
0.774000 -1.259821 0.00000
0.810000 -1.259821 0.00000
0.846000 -1.259821 0.00000
0.882000 -1.259821 0.00000
0.918000 -1.259821 0.00000
0.954000 -1.259821 0.00000
0.990000 -1.259821 0.00000
1.026000 -1.259821 0.00000
1.062000 -1.259821 0.00000
1.098000 -1.259821 0.00000
1.134000 -1.259821 0.00000
1.170000 -1.259821 0.00000
1.206000 -1.259821 0.00000
1.242000 -1.259821 0.00000
1.278000 -1.259821 0.00000
1.314000 -1.259821 0.00000
1.350000 -1.259821 0.00000
1.386000 -1.259821 0.00000
1.422000 -1.259821 0.00000
1.458000 -1.259821 0.00000
1.494000 -1.259821 0.00000
1.530000 -1.259821 0.00000
1.566000 -1.259821 0.00000
1.602000 -1.259821 0.00000
1.638000 -1.259821 0.00000
1.674000 -1.259821 0.00000
1.710000 -1.259821 0.00000
1.746000 -1.259821 0.00000
1.782000 -1.259821 0.00000
1.818000 -1.259821 0.00000
1.854000 -1.259821 0.00000
1.890000 -1.259821 0.00000
1.926000 -1.259821 0.00000
1.962000 -1.259821 0.00000
1.998000 -1.259821 0.00000
2.034000 -1.259821 0.00000
2.070000 -1.259821 0.00000
2.106000 -1.259821 0.00000
2.142000 -1.259821 0.00000
2.178000 -1.259821 0.00000
2.214000 -1.259821 0.00000
2.250000 -1.259821 0.00000
2.286000 -1.259821 0.00000
2.322000 -1.259821 0.00000
2.358000 -1.259821 0.00000
2.394000 -1.259821 0.00000
2.430000 -1.259821 0.00000
2.466000 -1.259821 0.00000
2.502000 -1.259821 0.00000
2.538000 -1.259821 0.00000
2.574000 -1.259821 0.00000
2.610000 -1.259821 0.00000
2.646000 -1.259821 0.00000
2.682000 -1.259821 0.00000
2.718000 -1.259821 0.00000
2.754000 -1.259821 0.00000
2.790000 -1.259821 0.00000
2.826000 -1.259821 0.00000
2.862000 -1.259821 0.00000
2.898000 -1.259821 0.00000
2.934000 -1.259821 0.00000
2.970000 -1.259821 0.00000
3.006000 -1.259821 0.00000
3.042000 -1.259821 0.00000
3.078000 -1.259821 0.00000
3.114000 -1.259821 0.00000
3.150000 -1.259821 0.00000
3.186000 -1.259821 0.00000
3.222000 -1.259821 0.00000
3.258000 -1.259821 0.00000
3.294000 -1.259821 0.00000
3.330000 -1.259821 0.00000
3.366000 -1.259821 0.00000
3.402000 -1.259821 0.00000
3.438000 -1.259821 0.00000
3.474000 -1.259821 0.00000
3.510000 -1.259821 0.00000
3.546000 -1.259821 0.00000
3.582000 -1.259821 0.00000
3.618000 -1.259821 0.00000
3.654000 -1.259821 0.00000
3.690000 -1.259821 0.00000
3.726000 -1.259821 0.00000
3.762000 -1.259821 0.00000
3.798000 -1.259821 0.00000
3.834000 -1.259821 0.00000
3.870000 -1.259821 0.00000
3.906000 -1.259821 0.00000
3.942000 -1.259821 0.00000
3.978000 -1.259821 0.00000
4.014000 -1.259821 0.00000
4.050000 -1.259821 0.00000
4.086000 -1.259821 0.00000
4.122000 -1.259821 0.00000
4.158000 -1.259821 0.00000
4.194000 -1.259821 0.00000
4.230000 -1.259821 0.00000
4.266000 -1.259821 0.00000
4.302000 -1.259821 0.00000
4.338000 -1.259821 0.00000
4.374000 -1.259821 0.00000
4.410000 -1.259821 0.00000
4.446000 -1.259821 0.00000
4.482000 -1.259821 0.00000
4.518000 -1.259821 0.00000
4.554000 -1.259821 0.00000
4.590000 -1.259821 0.00000
4.626000 -1.259821 0.00000
4.662000 -1.259821 0.00000
4.698000 -1.259821 0.00000
4.734000 -1.259821 0.00000
4.770000 -1.259821 0.00000
4.806000 -1.259821 0.00000
4.842000 -1.259821 0.00000
4.878000 -1.259821 0.00000
4.914000 -1.259821 0.00000
4.950000 -1.259821 0.00000
4.986000 -1.259821 0.00000
5.022000 -1.259821 0.00000
5.058000 -1.259821 0.00000
5.094000 -1.259821 0.00000
5.130000 -1.259821 0.00000
5.166000 -1.259821 0.00000
5.202000 -1.259821 0.00000
5.238000 -1.259821 0.00000
5.274000 -1.259821 0.00000
5.310000 -1.259821 0.00000
5.346000 -1.259821 0.00000
5.382000 -1.259821 0.00000
0.018000 -1.229464 0.00000
0.054000 -1.229464 0.00000
0.090000 -1.229464 0.00000
0.126000 -1.229464 0.00000
0.162000 -1.229464 0.00000
0.198000 -1.229464 0.00000
0.234000 -1.229464 0.00000
0.270000 -1.229464 0.00000
0.306000 -1.229464 0.77815
0.342000 -1.229464 1.54407
0.378000 -1.229464 1.56820
0.414000 -1.229464 0.00000
0.450000 -1.229464 0.00000
0.486000 -1.229464 0.00000
0.522000 -1.229464 0.00000
0.558000 -1.229464 0.00000
0.594000 -1.229464 0.00000
0.630000 -1.229464 0.00000
0.666000 -1.229464 0.00000
0.702000 -1.229464 0.00000
0.738000 -1.229464 0.00000
0.774000 -1.229464 0.00000
0.810000 -1.229464 0.00000
0.846000 -1.229464 0.00000
0.882000 -1.229464 0.00000
0.918000 -1.229464 0.00000
0.954000 -1.229464 0.00000
0.990000 -1.229464 0.00000
1.026000 -1.229464 0.00000
1.062000 -1.229464 0.00000
1.098000 -1.229464 0.00000
1.134000 -1.229464 0.00000
1.170000 -1.229464 0.00000
1.206000 -1.229464 0.00000
1.242000 -1.229464 0.00000
1.278000 -1.229464 0.00000
1.314000 -1.229464 0.00000
1.350000 -1.229464 0.00000
1.386000 -1.229464 0.00000
1.422000 -1.229464 0.00000
1.458000 -1.229464 0.00000
1.494000 -1.229464 0.00000
1.530000 -1.229464 0.00000
1.566000 -1.229464 0.00000
1.602000 -1.229464 0.00000
1.638000 -1.229464 0.00000
1.674000 -1.229464 0.00000
1.710000 -1.229464 0.00000
1.746000 -1.229464 0.00000
1.782000 -1.229464 0.00000
1.818000 -1.229464 0.00000
1.854000 -1.229464 0.00000
1.890000 -1.229464 0.00000
1.926000 -1.229464 0.00000
1.962000 -1.229464 0.00000
1.998000 -1.229464 0.00000
2.034000 -1.229464 0.00000
2.070000 -1.229464 0.00000
2.106000 -1.229464 0.00000
